timestamp,phase,label,ecological_modality,channel_0,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7
162282.61183639997,idle,idle,,-146.3100318395553,-129.72726475604233,-119.61582977781512,-119.17317025543599,-148.91591293602877,-127.63288048671895,-86.31583856779888,-244.95328037617222
162282.6318363999,idle,idle,,-110.63026823321758,-101.30061170028615,-92.63672994722505,-83.1182260909864,-111.38788704339554,-86.9793368094725,-58.4347903973009,-173.79640613050336
162282.62723809996,idle,idle,,-69.11507694060195,-61.34425357762449,-56.67718964160076,-50.12441441428127,-71.25079265857046,-49.000501600498005,-33.89500580122949,-110.80128673492793
162282.6472380999,idle,idle,,-33.45348429402259,-26.907187511390585,-33.886803961819936,-26.435615074888773,-31.684444762889513,-21.227644396790446,-7.6633544297061285,-52.45564649240263
162282.67721639993,idle,idle,,-0.901598343049193,0.23852259297880934,-2.121228137919894,0.9314757162754393,-7.970360928561169,10.561753914366067,6.470091698850796,-3.0031319209690963
162282.6794986,idle,idle,,31.08138359642908,25.85078309369342,4.3236013566948435,22.838242587081048,29.914540529847173,31.336077986290608,27.482180382525492,57.39523039244262
162282.69949859992,idle,idle,,45.77974692812264,36.174584167054256,28.623185688058495,35.1718636938479,45.97176242806097,45.891453396478106,26.073483211099756,89.6154817819178
162282.6927616,idle,idle,,75.53208257214243,61.94816501271286,59.42638550403164,55.81508449982738,79.24838390196031,60.459735484887155,45.72528457832529,131.00003575832724
162282.71276159992,idle,idle,,85.95678497584511,71.99849314279373,51.14703648178042,58.59436532057171,88.11801705504992,80.50254333654107,54.61729499431426,157.25828116869545
162282.73042529996,idle,idle,,105.91552660673715,87.41735322360742,80.08368264739931,81.22190739457587,114.46758213939484,103.42320720406425,68.51947859459827,207.7025646440982
162282.7504252999,idle,idle,,102.96191276605005,84.50977636718335,71.13877746927612,71.3751883523492,118.33441399324853,98.51973993851449,61.26808739900084,206.62864008726103
162282.77700239996,idle,idle,,124.01880170358108,103.30496286676775,106.59248056693062,96.52844553307446,133.1412736075409,123.13965352236673,78.83673162547528,231.9823184951335
162282.7970023999,idle,idle,,132.20678898200734,103.64981725940243,91.95202803333287,100.39710692562963,134.12153476943936,123.53635832289197,80.12969763429479,234.80949552104556
162282.82379699993,idle,idle,,134.54288735913266,116.4331621037341,97.2253019158865,98.183655850897,135.53799775924733,119.91868297127635,73.90506982425487,230.0288886909314
162282.8264748,idle,idle,,145.67879267912977,121.18023557657403,114.00855650817036,106.7830675125713,140.43052111657548,119.45278715465392,69.67562825259739,234.11628076993375
162282.84647479994,idle,idle,,158.7864337895989,134.99292442124113,124.16225593634186,121.06653113522839,156.11548518863628,127.15221299751384,86.58176160304943,237.96160405325045
162282.8626837,idle,idle,,137.86763052484085,123.43941349385283,109.82059951987026,103.46395989974128,137.55411898642447,110.2215418156897,75.20783794282107,222.2835715729468
162282.88268369992,idle,idle,,142.67460131053545,134.06332367151688,142.44244913689786,112.5460744582284,139.61611226379458,106.43288268052437,77.08254757084275,222.63409902810676
162282.94588599997,idle,idle,,134.18327045639631,137.35535626473532,155.22976365651215,97.23068381461596,135.20047589228494,89.74980727093089,67.78461369186934,206.0421275519369
